,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword
214,Tue Jun 11 01:37:32 +0000 2024,0,@PT_Transjakarta halo saya Mau tanya kalo naik JAK-52 dari puskesmas cengkareng ke pasar Muara Karang turun dimana ya?,1800341566554534336,in,Jakarta,0,2,0,miachintia,Transjakarta
215,Tue Jun 11 01:30:25 +0000 2024,0,Ini juga ya MYS 22346 7A arah Lb Bulus berenti jauh dari bus stop MRT Fatmawati yg nunggu di bus stop dilewatin gitu aja @PT_Transjakarta https://t.co/hGDVr8PKHL,1800339775817445444,in,Jakarta,0,1,0,PradityaSIA01,Transjakarta
216,Tue Jun 11 01:30:24 +0000 2024,0,@PT_Transjakarta ini 5N gaada rencana perbanyak armada kah? Bilang headway 30 menit saya turun 13B Pancoran 7:51 setelah itu ada 5 BIS 13B detik ini 08:30 masih gaada 5N ,1800339769538535643,in,"Tangerang, Banten",0,3,0,faizalaziz_id,Transjakarta
217,Tue Jun 11 01:27:35 +0000 2024,0,@PT_Transjakarta tolong ditegur ya driver jurusan Andara - Blok M atas nama Nurhadi ini ugal-ugalan bgt nyetirnya sekitar 4x hampir nabrak. trus sering berhenti sesuka dia untuk kepentingan pribadi di tengah jalan pula. kalo gini apa bedanya sama angkot? https://t.co/mPPLLacauh,1800339060940317051,in,,0,1,0,hbdwondil_,Transjakarta
218,Tue Jun 11 01:27:19 +0000 2024,0,@PT_Transjakarta Berangkat jam 5 dari Senen nyampe halte Setiabudi jam berapa ya Min?,1800338994091507755,in,,0,0,0,dsrimulyati20,Transjakarta
220,Tue Jun 11 01:21:42 +0000 2024,0,@PT_Transjakarta Min kalo dari karawaci ke rs polri kramat jati naik tj apa ya?,1800337582158750123,in,,0,3,0,untranggrn21,Transjakarta
222,Tue Jun 11 01:20:06 +0000 2024,0,@ginaris @PT_Transjakarta Mohon maaf atas ketidaknyamanannya terkait hal tersebut kami PT Jasamarga hanya menyediakan fasilitas pendukung pengendalian Transportasi untuk kewenangan ada dari pihak kepolisian dan kementrian perhubungan. Terima kasih.,1800337175923552729,in,DKI Jakarta,0,0,0,PTJASAMARGA,Transjakarta
224,Tue Jun 11 01:18:52 +0000 2024,0,@PT_Transjakarta Min kalo ke denpasar selain 9A bisa pakai apa ya dari arah cawang,1800336867365372326,in,,0,1,0,pepmintdipped,Transjakarta
225,Tue Jun 11 01:12:17 +0000 2024,0,@PT_Transjakarta min 5C ke arah balaikota tolong dibanyakin tiap pagi buat orang berangkat kerja. Udah nunggu 30 menit daritadi penuh,1800335209638031653,in,bukan sulap bukan she/her.,0,1,0,haebaragiu,Transjakarta
226,Tue Jun 11 01:08:09 +0000 2024,0,@PT_Transjakarta tolong dong pemeliharaan assetnya ditingkatkan lagi. Sering banget gate-nya gabisa di tap out bikin antrian membludak parah dampe susah nafas. Terutama di halte sunter kelapa gadig.,1800334169685545448,in,"Ciamis, Indonesia",0,1,0,SeptianIcha,Transjakarta
227,Tue Jun 11 01:07:48 +0000 2024,1,Perubahan rute 1B tuh pake riset ga sih? Sejak perubahan rute di 3 Juni interval keberangkatannya jadi JAUH LEBIH LAMA 30 menit! Tolong lah kalau buat perubahan rute dipikir dulu. Mana di st sudirman sepi gaada yg naik. Heran @PT_Transjakarta,1800334083614212508,in,,0,2,0,Akucelsi,Transjakarta
228,Tue Jun 11 01:06:23 +0000 2024,0,@PT_Transjakarta kalau mau ke halte gbk pas jam CFD setelah turun dari T11 gimana min? Halte semanggi sama benhil kan blm rampung.,1800333725412344093,in,Indonesia,0,3,0,ApingValer40783,Transjakarta
229,Tue Jun 11 01:06:15 +0000 2024,7,@PT_Transjakarta Mesin TOB kalian terutama yang hitam jumbo gini tolong di-fix dong. Ini bukan pertama kali saya naik Transjakarta dua kali dan bayar pakai kartu JakLingko Flazz tapi kepotongnya tetep tarif normal bukan tarif integrasi. Gini amat mau scam. TJ 4F DMR-230123. https://t.co/B3umMUOYGY,1800333692944154630,in,Priority Seat,0,1,1,26Ceicei,Transjakarta
230,Tue Jun 11 01:05:03 +0000 2024,0,@PT_Transjakarta @rinamulya Kajian dan risetnya berarti ga bener. Kalau udah terbukti ga efektif harusnya dirubah dong!,1800333388383216098,in,,0,0,0,Akucelsi,Transjakarta
231,Tue Jun 11 01:02:36 +0000 2024,0,@PT_Transjakarta Byk loh yg protes mengenai perubahan rute tsb jgn diubah2 terus,1800332775607996492,in,,0,0,0,japanelouhuy,Transjakarta
232,Tue Jun 11 01:01:54 +0000 2024,0,Kemarin sore saat jam bubar kantor juga sama begini. Macet dari segala penjuru. Tapi setelah melewati Halte Cawang Sentral jalanannya langsung lancar @PT_Transjakarta,1800332597417083322,in,Somewhere Over The Rainbow,0,0,0,ginaris,Transjakarta
233,Tue Jun 11 01:01:35 +0000 2024,0,Jalur biasa jalan sedikit-sedikit trs jalur busway kenapa mandek bgt?!?! @PT_Transjakarta,1800332518039994781,in,"DKI Jakarta, Indonesia",0,1,0,olinnnz,Transjakarta
234,Tue Jun 11 01:00:21 +0000 2024,0,Min @PT_Transjakarta boleh dibantu kordinasi kah di Halte Cawang Sentral? Kelihatannya armada TJ numpuk lalu flownya tidak lancar. Banyak armada yg saat macet sudah terlanjur melintang di tengah jalan. Jd berimbas macet panjang sampai ke tol @PTJASAMARGA krn di area halte stuck.,1800332207741087934,in,Somewhere Over The Rainbow,1,2,0,ginaris,Transjakarta
235,Tue Jun 11 00:59:32 +0000 2024,0,Min halte blok M apakah masih tersedia mesin top up e-money ya? @PT_Transjakarta,1800332000513151356,in,"Bandung, Jawa Barat",0,1,0,aiyu_0_,Transjakarta
238,Tue Jun 11 00:58:47 +0000 2024,0,@PT_Transjakarta saya di Komplek Pelindu arah Priok. Posisi 10a dimana ya?,1800331811886916006,in,"Jakarta Utara, DKI Jakarta",0,1,0,kncdoc,Transjakarta
239,Tue Jun 11 00:57:30 +0000 2024,0,@PT_Transjakarta Ini admin TJ makin kesini telat info mulu dari kmren monas di tutup juga info nya telat ini bus delay juga telat lgi ‍,1800331489382649922,in,,0,0,0,SasongkoJuniar,Transjakarta
240,Tue Jun 11 00:55:49 +0000 2024,0,@PT_Transjakarta EH BUS 9E udah 20 menit ga lewat2 di TANJUNG DUREN. Gabisa cek live di google map. DIMANA YA SEKARANG BUS NYA?!,1800331067372765418,in,,0,0,0,anya00x,Transjakarta
242,Tue Jun 11 00:52:34 +0000 2024,0,@PT_Transjakarta Tolong info rute Ciputat ke Halte Kemanggisan. Terima kasih.,1800330248267194828,in,,0,3,0,adnayazidanga,Transjakarta
243,Tue Jun 11 00:50:38 +0000 2024,0,@4mod_ @puteeera Jaga-jaga ada case kartu gak kebaca pas naik Transjakarta baiknya bawa kartu uang elektronik cadangan (ini berlaku juga in case mau naik Mikrotrans). Apalagi kalau naik bus Transjakarta non BRT yang bukan dari halte. Kalau petugas gak bantuin lapor aja ke @PT_Transjakarta.,1800329760259903842,in,Priority Seat,0,1,0,26Ceicei,Transjakarta
244,Tue Jun 11 00:50:13 +0000 2024,0,@PT_Transjakarta Untung berangkat pagi,1800329655448416619,in,Indonesia,0,0,0,donna_yaya17,Transjakarta
246,Tue Jun 11 00:47:34 +0000 2024,0,@PT_Transjakarta ga biasanya 7E kosong di jam segini? https://t.co/69sLwoLjCt,1800328991058079953,in,,0,0,0,RiyoXHA,Transjakarta
248,Tue Jun 11 00:45:38 +0000 2024,1,@PT_Transjakarta Terakhir saya niat naik 4C sebelum hari ini 5 bus lewat tapi ga ada yg bisa naik satupun. Jarak antar bus normal aja ga masalah yg penting kami kami yg nunggunya bukan di halte pemberangkatan awal bisa naik,1800328504967643219,in,Jakarta,0,0,0,PradityaSIA01,Transjakarta
250,Tue Jun 11 00:45:13 +0000 2024,4,@stravenues utk case gatsu mah TJ koridor 9 nya yg SALAH DESIGN dari awal. dan herannya.. 20th berlalu tetap dibiarkan salah cc : @PT_Transjakarta https://t.co/RH2dFzMnvB,1800328399636058237,in,Antarctica,0,0,0,johnswijaya,Transjakarta
251,Tue Jun 11 00:27:25 +0000 2024,0,@voustrafo @PT_Transjakarta Keluar toll UKI sampe depan Kodam Jaya aja hampir setengah jam ,1800323919368642734,in,,0,0,0,thelittle99_,Transjakarta
253,Tue Jun 11 00:24:39 +0000 2024,0,@PT_Transjakarta @PradityaSIA01 kak ini ada apa ya di cawang sentral udah 40 menit ga gerak https://t.co/wVKaNMMZIo,1800323222191378838,in,,0,1,0,dengkulasw,Transjakarta
254,Tue Jun 11 00:24:16 +0000 2024,2,@PT_Transjakarta Keterlambatan info. Sudah macet bahkan stuck setengah jam lebih disini.,1800323126087328070,in,Universe,0,2,1,voustrafo,Transjakarta
257,Tue Jun 11 00:22:45 +0000 2024,0,Pagi ini tap in kepotong 3.500 tap out kepotong lagi. Tiap hari kepotong 2x boncos juga @PT_Transjakarta ini ga ada jalan keluarnya apa gimana ya min ???? Jadi males pake transjakarta kalo gini mulu,1800322743545835996,in,"Jakarta Selatan, DKI Jakarta",0,2,0,ikeauliyaaa,Transjakarta
258,Tue Jun 11 00:22:03 +0000 2024,2,@PT_Transjakarta Dear staff dan seluruh karyawan Tj tolong banget jalur busway lebih di prioritaskan untuk transjakarta. Perluaskan jalurnya perjelas rutenya. Trtutama jalur busway yang melintasi CAWANG UKI!,1800322571134767440,in,Universe,0,1,0,voustrafo,Transjakarta
260,Tue Jun 11 00:21:23 +0000 2024,0,@PT_Transjakarta min di cawang sentral ada apaan? udah 25 menit gak gerak mau masuk halte aja gabisa,1800322403098386698,in,AU🇹🇭👉,0,2,0,naksirkalian,Transjakarta
261,Tue Jun 11 00:19:59 +0000 2024,0,Gile di jalur tj cawang sentral kaga jalan iniiii udah 15 menittt. Ada apaaaa ????? @PT_Transjakarta,1800322048948146214,in,,0,1,0,dyhwlndr12,Transjakarta
262,Tue Jun 11 00:19:56 +0000 2024,0,min di cawang sentral ada apa ya??? bus dari BKN arah grogol stuck pas mau masuk cawang sentral. udah 30 menit ga bergerak sementara jalur mobil dan motor tetep jalan. ini didalam bus kan ga semuanya duduk ada juga yang berdiri @PT_Transjakarta,1800322035085951408,in,,0,1,0,abuabuhiu,Transjakarta
264,Tue Jun 11 00:19:20 +0000 2024,0,@PT_Transjakarta min ini saya udah di cawang uki 15 menit gak gerak sama sekali ada apa ya?,1800321883478606047,in,she/her,1,1,0,mbaqso,Transjakarta
265,Tue Jun 11 00:19:05 +0000 2024,0,cawang uki kenapa sih min?jalan raya lancar tapi jalur busway ga gerak selama 25 menitan lebih. @PT_Transjakarta,1800321820752748770,in,,0,1,0,ayychanle,Transjakarta
266,Tue Jun 11 00:15:07 +0000 2024,0,Min di jalur busway Cawang Central ada apa ya? Sudah lebih dari 15 menit sama sekali tidak gerak @PT_Transjakarta,1800320823347310912,in,wannaones home,0,2,0,_byeongalien_,Transjakarta
268,Tue Jun 11 00:14:40 +0000 2024,0,@PT_Transjakarta Iya saat ini sih cibubur cawang cililitan minggu depan gmn? Lagian kalian hobby bgt gonta ganti rute kalian udh tau kan skrg cawang central udh macet parah bgt?? Br lewat kodam aja udh macet ga gerak apalagi pd dipindahin ke cawang central. Tlg diubah rute kembali sprt awal aja,1800320710608577019,in,,0,0,0,japanelouhuy,Transjakarta
269,Tue Jun 11 00:13:50 +0000 2024,0,@tiaraputrianant @PT_Transjakarta Saya yakin akun @PT_Transjakarta akan berkembang pesat menjadi akun medsos favorit netizen di tangan admin Kak Tiara.,1800320502717878684,in,Between 1st page & 10th page,0,1,0,timeishourglass,Transjakarta
270,Tue Jun 11 00:12:35 +0000 2024,0,@PT_Transjakarta Min rute 3F apakah beroperasi sampai di atas jam 10 malam?,1800320188107427941,in,,0,1,0,alfedsionist,Transjakarta
271,Tue Jun 11 00:11:06 +0000 2024,0,@PT_Transjakarta tolong ditindak https://t.co/vTaqHFlusy,1800319812532572489,in,,0,0,0,LiestiaMaya,Transjakarta
272,Tue Jun 11 00:11:03 +0000 2024,1,@PT_Transjakarta min kalo naik dari pool ppd Ciputat tapnya di dalem bus atau ada halte besar nyaa??,1800319800838873331,in,,0,1,0,optimmmmm_ji,Transjakarta
273,Tue Jun 11 00:10:45 +0000 2024,0,@PT_Transjakarta Jam 15.00 itu start darimana ya?,1800319726029263193,in,Jakarta,0,1,0,rayteeeh,Transjakarta
275,Tue Jun 11 00:10:29 +0000 2024,0,@PT_Transjakarta Tanya TiJe saya dari summarecon mall bekasi mau ke pulogebang naik jurusan apa ya ?,1800319656684847189,in,Paralax Phytagoras 💪🏆,0,2,0,equiely,Transjakarta
276,Tue Jun 11 00:09:13 +0000 2024,0,@PT_Transjakarta Saya tau kok ka yang jaga kebanyakan sudah kartap tapi bukan berarti sistem kerjanya seperti itu jadi acuh ga acuh terhadap pelanggan namanya pelayanan bersikaplah seperti bekerja dalam bidang pelayanan ️,1800319338463060256,in,,0,0,0,Naysilawijayaa,Transjakarta
277,Tue Jun 11 00:09:06 +0000 2024,0,@PT_Transjakarta min kalo dari pasar sayur cipulir ada rute ke gbk gak ya? rutenya kmn yaa min?,1800319310885499227,in,"Klaten, Jawa Tengah",0,1,0,hobimenangiis,Transjakarta
278,Tue Jun 11 00:07:53 +0000 2024,0,@PT_Transjakarta Kejadian tadi jam 06:34 pas itu ibu saya jg dihalte Pakin siang diatas jam 1 saldo habis minta petugas lelaki isikan tapi malah bilang gabisa saya ajarin aja begitulah pelayanan kalian terhadap seorang lansia,1800319004273467850,in,,0,2,0,Naysilawijayaa,Transjakarta
279,Tue Jun 11 00:07:44 +0000 2024,0,@HarryNurdianto @PT_Transjakarta Macet di uki sampe 15 menit stuck,1800318964570153357,in,"Englishcombe, England",0,0,0,natalya_uli,Transjakarta
280,Tue Jun 11 00:07:35 +0000 2024,0,@PT_Transjakarta Kalau dari halte tanahabang paling pagi beroperasi jam berapa min? Dan tujuan apa saja?,1800318926578233731,in,"Jakarta, Indonesia",0,1,0,rjpacaalpaca,Transjakarta
283,Tue Jun 11 00:03:33 +0000 2024,0,@PT_Transjakarta Min cawang menuju bnn kok macet bgt ya? Stuck dari jam 6.40an jalan dikit2. Ada apa?,1800317914668769625,in,moonland🌙,0,1,0,nonrhotic,Transjakarta
286,Mon Jun 10 23:32:40 +0000 2024,0,@PT_Transjakarta knpsi nama2 halte tije skrg diganti2? jatinegara diganti balimester uki diganti cawang sentral bkn diganti cawang cililitan pgc diganti cililitan budut diganti lapangan banteng kebon pala diganti matraman baru. puyeng bgt anjengggg,1800310140585034006,in,,0,1,0,janijiwaa,Transjakarta
287,Mon Jun 10 23:31:20 +0000 2024,0,@PT_Transjakarta min rute 7C tgl 16 juni kenapa diganti ke cawang central?? Udh tau disitu macet bgt ud enak2 di cawang cililitan juga,1800309807901290802,in,,0,2,0,japanelouhuy,Transjakarta
289,Mon Jun 10 23:24:29 +0000 2024,0,@PT_Transjakarta hari ini 5c udah bisa berenti di monas-pecenongan ga min?,1800308083949969789,in,Indonesia,0,1,0,ThsyaaN,Transjakarta
290,Mon Jun 10 23:23:57 +0000 2024,0,@PT_Transjakarta koridor 5c hari ini kan ga berenti di monas tapi berenti di pecenongan gak min?,1800307947329003580,in,Indonesia,0,1,0,ThsyaaN,Transjakarta
298,Mon Jun 10 23:12:38 +0000 2024,0,@PT_Transjakarta Saya mau mengucapkan terima kasih karena laporan saya sudah dibantu di follow up selama dua hari ini jam kedatangan rute 3D si pagi harisudah kembali normal. Semoga bisa terus dipertahankan.,1800305097853071832,in,"Jakarta, Indonesia",0,1,0,Lilia_iLien,Transjakarta
301,Mon Jun 10 22:51:44 +0000 2024,0,@PT_Transjakarta serius mau nanya aja kartu identitas pramudi kayak gini sama pengemudi aslinya harus sama ga sih mukanya kak? Apa bisa yg di tempel di bus A tp yg mengemudi B? https://t.co/7rwA9FKVqM,1800299842016842006,in,Indonesia,0,1,0,deph8,Transjakarta
302,Mon Jun 10 22:50:03 +0000 2024,0,@PT_Transjakarta halo. Halte Semanggi masih revitalisasi ya? Kalau saya mau turun di halte Semanggi non BRT alias lewat bawah bisa? Saya dari arah BNN,1800299417901371864,in,,0,1,0,nuraz_ajah,Transjakarta
304,Mon Jun 10 22:39:22 +0000 2024,1,@PT_Transjakarta Hmm tp kemarin sy ke bus stop BNN 2 msh jam 21.15 sdh kosong sdh gada petugas &amp; sdh gada bus yg terparkir.,1800296727184085009,in,"Cibitung, Indonesia",0,1,0,VHanivah,Transjakarta
305,Mon Jun 10 22:36:54 +0000 2024,0,@PT_Transjakarta halo min terjadi penumpukan penumpang di rest area 13 arah jakarta. mohon di bntu,1800296109027512393,in,,0,1,0,gontagantidulu,Transjakarta
307,Mon Jun 10 21:56:07 +0000 2024,0,@PT_Transjakarta plumpangg arah selatan ke jiexpo kemayorann naik apaa kakk?,1800285842721939462,in,ZONE # ★☆,0,3,0,fairytaeilr,Transjakarta
332,Mon Jun 10 18:25:29 +0000 2024,0,@cofeencreams @fractiox @PT_Transjakarta wkwkwk wedhus,1800232835850346734,in,,0,0,0,gegenap,Transjakarta
338,Mon Jun 10 17:54:07 +0000 2024,0,@HinoBalap @PT_Transjakarta @jalur5_ @TransKopaja Bang kenapa bis zhongtong merah ga dipakai lagi? Aku pikir lebih baik bus tsb di banding bus hino biru reot krekot2 -_- Kayanya belum ada lagi pengadaan bus BRT baru ya Aku berharap halte existing di renov or ditambah tempat berhenti bus low deck jd ga kena macet dijalur biasa,1800224942216389086,in,"Jakarta Utara, DKI Jakarta",0,2,0,aforann,Transjakarta
342,Mon Jun 10 17:41:41 +0000 2024,0,@PT_Transjakarta Jadwal M4 normal kan?,1800221813932449994,in,Jakarta - Indonesia,0,1,0,lejung45,Transjakarta
343,Mon Jun 10 17:37:26 +0000 2024,0,@PT_Transjakarta cek dm.tq,1800220744250741035,in,,0,1,0,StoreSerbaada,Transjakarta
344,Mon Jun 10 17:32:58 +0000 2024,0,@cofeencreams @gegenap @PT_Transjakarta kl dari rawa selatan sm juga kaah??,1800219617937518597,in,homophobic dni,0,2,0,fractiox,Transjakarta
345,Mon Jun 10 17:29:46 +0000 2024,0,@PT_Transjakarta halo min mau tanya untuk rute transportasi umum dari SMA Muhammadiyah 2 Jakarta ke Menara Danareksa bagaimana ya min? terimakasih.,1800218814338228566,in,,0,2,0,eineffac,Transjakarta
346,Mon Jun 10 17:29:35 +0000 2024,0,@cofeencreams @gegenap @PT_Transjakarta AK GTWWWWW FLISSS,1800218767496249701,in,homophobic dni,0,1,0,fractiox,Transjakarta
347,Mon Jun 10 17:25:34 +0000 2024,0,@fractiox @PT_Transjakarta WKWKWKWK,1800217758069916000,in,,0,0,0,gegenap,Transjakarta
348,Mon Jun 10 17:22:53 +0000 2024,0,@gegenap @PT_Transjakarta BNR BNRRRR EE AK KIRA MAU NANYA KE TMN KM,1800217081843269930,in,homophobic dni,0,2,0,fractiox,Transjakarta
349,Mon Jun 10 17:22:17 +0000 2024,0,@PT_Transjakarta sama kalo arah sebaliknya jg sama kah min? tmn saya banyak mau pdhl bisa tanya sendiri,1800216931167076366,in,,0,0,0,gegenap,Transjakarta
350,Mon Jun 10 17:20:27 +0000 2024,1,@PT_Transjakarta min kalo dari jiexpo mau ke rawa selatan kira-kira rute tjnya gimana ya? temen saya nggak ngerti tj nanti kesasar nangis dia,1800216468753461511,in,,1,5,0,gegenap,Transjakarta
352,Mon Jun 10 17:11:49 +0000 2024,0,Min @PT_Transjakarta dari rempoa mau ke perpustakaan jakarta ismail Marzuki lewat mana aja ya,1800214295386734626,in,"Bandung, Jawa Barat",0,3,0,aiyu_0_,Transjakarta
355,Mon Jun 10 17:01:22 +0000 2024,0,Hai @PT_Transjakarta gamau hire saya aja jadi admin twitter? Saya bisa fast respon jam berapapun deh ,1800211667101548889,in,"Jakarta Capital Region, Indone",0,2,0,tiaraputrianant,Transjakarta
356,Mon Jun 10 17:00:41 +0000 2024,0,@wahyuwfw @PT_Transjakarta Dibalesnya ntar pagi,1800211494942196125,in,"Jakarta Capital Region, Indone",0,1,0,tiaraputrianant,Transjakarta
358,Mon Jun 10 16:52:59 +0000 2024,0,Min @PT_Transjakarta klo mau ke ayana mid plaza ada rute TJ ga? Tlg infonya ya tks,1800209556167180394,in,Jakarta Capital Region,0,3,0,wahyuwfw,Transjakarta
362,Mon Jun 10 16:39:57 +0000 2024,0,@watikasbi @PT_Transjakarta Ada jauh dan penuh,1800206277228023926,in,jakarta,0,0,0,achmad_marendes,Transjakarta
363,Mon Jun 10 16:39:34 +0000 2024,0,@PT_Transjakarta cawang arah pinang ranti disaat banyak penumpang armada 9 malah dikurangi https://t.co/7JoPCGUNvH,1800206183036518610,in,jakarta,0,0,0,achmad_marendes,Transjakarta
365,Mon Jun 10 16:34:27 +0000 2024,0,Ga semua halte anjir pasar rumput kaga ada tambahan gini @PT_Transjakarta ini emang ga semua halte ada biaya layanan ya?,1800204894353437033,in,enfj,0,1,0,starrseekers,Transjakarta
366,Mon Jun 10 16:33:41 +0000 2024,2,@HinoBalap @PT_Transjakarta @jalur5_ @TransKopaja Suka sekali membaca tulisan tentang transportasi umum perkotaan,1800204701079851293,in,,0,0,0,telimacaci,Transjakarta
367,Mon Jun 10 16:32:05 +0000 2024,0,sebelum my birthday is over gue ga expect semua org yang ngucapin selalu mention TJ KAYA HAHAHSHAHA KOCAAK @PT_Transjakarta kalo butuh duta the face of tj pls contact me asap &lt;3,1800204299974373678,in,,0,0,0,stargazinfg,Transjakarta
370,Mon Jun 10 16:20:08 +0000 2024,0,@PT_Transjakarta Bisal dari RS Suyoto - Balaikota,1800201292691976281,in,,0,0,0,MatessUmam,Transjakarta
371,Mon Jun 10 16:19:24 +0000 2024,0,@PT_Transjakarta min kalo aku naik dari minitrans ke tranjakarta biasa kena tarif 2x kah? misal aku dari 1Q - 1 - 2,1800201104980070836,in,,0,2,0,MatessUmam,Transjakarta
373,Mon Jun 10 16:09:48 +0000 2024,0,@PT_Transjakarta mulai beroperasional jam berapa min?,1800198689631490102,in,,0,2,0,iseeuluvi,Transjakarta
376,Mon Jun 10 15:55:03 +0000 2024,0,@PT_Transjakarta Selamat malam Saldo saya terpotong 2x sejumlah 3500 x 2 = 7rb dalam perjalanan yang sama. Sudah lapor PT JLI Tapi dilempar ke PT TJ https://t.co/fiKGCc7bIL,1800194976275628448,in,+6221,0,2,0,batoksupra125,Transjakarta
377,Mon Jun 10 15:45:21 +0000 2024,0,@PT_Transjakarta halo min tolong info rute dari halte Sunter karya ke halte SMKN 34 kramat. Terimakasih,1800192538722341154,in,,0,3,0,annefiery,Transjakarta
382,Mon Jun 10 15:33:14 +0000 2024,0,@HinoBalap @PT_Transjakarta @jalur5_ @TransKopaja Poco M3 kok cakep banget bang di teman saya tidak begitu,1800189487169085723,in,,0,1,0,hattaf_,Transjakarta
384,Mon Jun 10 15:29:50 +0000 2024,0,min @PT_Transjakarta tolong lah ini yg koridor 1 tuh jedanya jangan lama bgt min. Yg nunggu banyak apalagi di GBK pd plg lari sama ada yg plg kerja jg. Udah nunggu lebih dr 10 menit eh sekalinya TJ dtg fullnya bukan main!!,1800188634047652277,in,Jakarta,0,2,0,gumpvie,Transjakarta
386,Mon Jun 10 15:27:31 +0000 2024,0,@Saturnusnusnus @PT_Transjakarta Silahkan naik koridor 1 arah St kota transit di kota lalu naik koridor 12 arah Tanjung Priok turun di gunung Sahari. Atau naik koridor 1 arah blok m transit di GBK/ bundaran Senayan lanjut naik 10H arah Tanjung Priok turun di gunung Sahari,1800188047511990535,in,,0,1,0,BintangElv7039,Transjakarta
387,Mon Jun 10 15:24:24 +0000 2024,0,@PT_Transjakarta Terima kasih,1800187263969849416,in,,0,0,0,makansehat83,Transjakarta
388,Mon Jun 10 15:14:20 +0000 2024,0,@RafifFadhlurra4 @PT_Transjakarta makasi kakk,1800184730442449021,in,,0,0,0,everydaymaeil,Transjakarta
389,Mon Jun 10 15:09:30 +0000 2024,0,@PT_Transjakarta Gausah dijawab. Dah ada nih bus terakhir. https://t.co/iOcPj7Dcl8,1800183515302281263,in,"Jakarta Capital Region, Indone",0,0,0,tiaraputrianant,Transjakarta
390,Mon Jun 10 15:04:06 +0000 2024,0,@PT_Transjakarta halo apabila saya ingin ke Menara FIF di Jalan TB Simatupang bisa naik TJ dengan kode berapa ya terima kasih.,1800182157408932286,in,🇮🇩,0,1,0,amburegull,Transjakarta
392,Mon Jun 10 15:01:31 +0000 2024,0,@PT_Transjakarta Lama2 w naik ojol aja nih. Ga jelas jir. Slow respon mulu lu ,1800181505018503657,in,"Jakarta Capital Region, Indone",0,1,0,tiaraputrianant,Transjakarta
393,Mon Jun 10 14:59:01 +0000 2024,0,haloo @PT_Transjakarta mau nanya kalo mau ke jakarta fair dari tanah merdeka rutenya gimana yaa?,1800180877366022655,in,,0,4,0,everydaymaeil,Transjakarta
394,Mon Jun 10 14:54:53 +0000 2024,0,Bang @PT_Transjakarta kenapa tadi 6N ga ngangkut penumpang dari Blok M ya? Dan masih ada ga nih nanti?,1800179838164308055,in,"Jakarta Capital Region, Indone",0,2,0,tiaraputrianant,Transjakarta
396,Mon Jun 10 14:50:39 +0000 2024,0,@PT_Transjakarta min 7Q bisa transit di halte kah? Soalnya tadi ada 7Q arah blok M lewat halte duren tiga,1800178773171806373,in,,0,1,0,doniiiimaowww,Transjakarta
397,Mon Jun 10 14:48:38 +0000 2024,2,@hrmhaj @PT_Transjakarta @jalur5_ @TransKopaja unit Volvo sama Scania masih kok. Yg skg rame pensiun justru DMR RK8 Berasa kan populasi bus biru spt ini berkurang? https://t.co/qfDlTpM25a,1800178264641806431,in,Jakarta,0,0,0,HinoBalap,Transjakarta
399,Mon Jun 10 14:47:57 +0000 2024,0,@Littlediamondy @PT_Transjakarta ngga kok kak!,1800178092121735437,in,"149cm/41kg, oily-acne prone",0,1,0,fakemaknae__,Transjakarta
401,Mon Jun 10 14:40:08 +0000 2024,1,@PT_Transjakarta 7P jg diperpanjang smp 00.00 dong,1800176123214774668,in,,0,1,0,checkpoint1945,Transjakarta
402,Mon Jun 10 14:38:17 +0000 2024,0,@Littlediamondy @PT_Transjakarta tadi aku transit dulu kak di senen :),1800175659983241413,in,"149cm/41kg, oily-acne prone",0,1,0,fakemaknae__,Transjakarta
404,Mon Jun 10 14:28:41 +0000 2024,0,@PT_Transjakarta min mau tanya kalau dari halte pasar senen ke halte petukangan utara rute nya gimana ya min? jam operasional busway nya mulai dari jam berapa ya min?,1800173241421754589,in,,0,2,0,iseeuluvi,Transjakarta
405,Mon Jun 10 14:28:11 +0000 2024,0,Tolong dong akses masuk ke halte danau sunter (depan pizza hut) dibenerin. Itu bahaya loh untuk lansia dan jika licin krn jalannya lgsg tanjakan. Paling tidak dibuat tangga kecil dong. Itu bisa buat kecelakaan @PT_Transjakarta,1800173119489061010,in,,0,1,0,ilwolguil96,Transjakarta
407,Mon Jun 10 14:24:16 +0000 2024,0,@hrmhaj @HinoBalap @PT_Transjakarta @jalur5_ @TransKopaja yg purna DMR RK8.. SAF mah masih jalan..,1800172133991248022,in,"Purwakarta, Indonesia",0,0,0,pawangnyabocil,Transjakarta
408,Mon Jun 10 14:23:55 +0000 2024,0,@PT_Transjakarta @BintangElv7039 Per hari ini 1B sama sekali tidak lewati Dukuh Atas ke arah Tosari ya? Petugas TJ infoin kl 1B ga berhenti di Dukuh Atas lg. Mohon info validnya.,1800172044631646666,in,,0,1,0,evitalaura95,Transjakarta
409,Mon Jun 10 14:23:42 +0000 2024,1,Bisa ga sih semua minitrans 3D operasional sampe jam 10 malem? Banyak masyarakat yg pulang kerja diatas jam 9 malem dan banyak daerah yg blm ke cover JAKLINGKO -_- @PT_Transjakarta,1800171989744967736,in,JaePil Nation's 🐥🐰,0,1,0,tikahapr_,Transjakarta
