,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword
246,Tue Jun 11 00:47:34 +0000 2024,0.0,kena pengalihan rute pemberitahuan halte bundaran hi koridor bundaran senayan kota nomor bus mys tau pengalihan gw mending nunggu bus kosoooonggg,1.80032899105808e+18,in,,0.0,0.0,0.0,RiyoXHA,Transjakarta
248,Tue Jun 11 00:45:38 +0000 2024,1.0,klo perpusnas halte juanda,1.8003285049676431e+18,in,Jakarta,0.0,0.0,0.0,PradityaSIA01,Transjakarta
250,Tue Jun 11 00:45:13 +0000 2024,4.0,mohon info rute transjakarta lokasi jakarta fair prj,1.800328399636058e+18,in,Antarctica,0.0,0.0,0.0,johnswijaya,Transjakarta
251,Tue Jun 11 00:27:25 +0000 2024,0.0,jam a pik jam,1.8003239193686428e+18,in,,0.0,0.0,0.0,thelittle99_,Transjakarta
253,Tue Jun 11 00:24:39 +0000 2024,0.0,mohon koordinasi cepatnya jam kejelasan penumpang paham situasi amp terlantar bus mendekat halte,1.800323222191379e+18,in,,0.0,1.0,0.0,dengkulasw,Transjakarta
254,Tue Jun 11 00:24:16 +0000 2024,2.0,armada c jaraknya pas jam pulang kerja numpuk banget halte senayan,1.800323126087328e+18,in,Universe,0.0,2.0,1.0,voustrafo,Transjakarta
257,Tue Jun 11 00:22:45 +0000 2024,0.0,tolol lu ngubah rute seenak jidat cawang bnn langsung pgc orang gagal transit,1.800322743545836e+18,in,"Jakarta Selatan, DKI Jakarta",0.0,2.0,0.0,ikeauliyaaa,Transjakarta
258,Tue Jun 11 00:22:03 +0000 2024,2.0,halo admin royaltrans cibubur balaikota berhenti halte karet sudirman,1.8003225711347674e+18,in,Universe,0.0,1.0,0.0,voustrafo,Transjakarta
260,Tue Jun 11 00:21:23 +0000 2024,0.0,rute cawang bekasi timur malem jm brp kakkk,1.8003224030983867e+18,in,AU🇹🇭👉,0.0,2.0,0.0,naksirkalian,Transjakarta
261,Tue Jun 11 00:19:59 +0000 2024,0.0,halte pancoran cikoko terintegrasi lrt,1.8003220489481462e+18,in,,0.0,1.0,0.0,dyhwlndr12,Transjakarta
262,Tue Jun 11 00:19:56 +0000 2024,0.0,knp sih koridor kyk sauna bis nya tolongggg bmp,1.8003220350859515e+18,in,,0.0,1.0,0.0,abuabuhiu,Transjakarta
264,Tue Jun 11 00:19:20 +0000 2024,0.0,cp cibubur tj durian arah timur arah barat kah,1.800321883478606e+18,in,she/her,1.0,1.0,0.0,mbaqso,Transjakarta
265,Tue Jun 11 00:19:05 +0000 2024,0.0,udah,1.8003218207527488e+18,in,,0.0,1.0,0.0,ayychanle,Transjakarta
266,Tue Jun 11 00:15:07 +0000 2024,0.0,idenya bagus tau peak hour bus penuh smpe halim,1.8003208233473108e+18,in,wannaones home,0.0,2.0,0.0,_byeongalien_,Transjakarta
268,Tue Jun 11 00:14:40 +0000 2024,0.0,jam rush hour pulang gini deh armada c bunsen jarang tau penggunanya koridor,1.800320710608577e+18,in,,0.0,0.0,0.0,japanelouhuy,Transjakarta
269,Tue Jun 11 00:13:50 +0000 2024,0.0,menyala halte denpasar penumpang menumpuk tj sekalinya full,1.8003205027178788e+18,in,Between 1st page & 10th page,0.0,1.0,0.0,timeishourglass,Transjakarta
270,Tue Jun 11 00:12:35 +0000 2024,0.0,woyyyy gmn numpuk halte,1.8003201881074278e+18,in,,0.0,1.0,0.0,alfedsionist,Transjakarta
271,Tue Jun 11 00:11:06 +0000 2024,0.0,aeon tanjung barat kampung rambutan,1.8003198125325724e+18,in,,0.0,0.0,0.0,LiestiaMaya,Transjakarta
272,Tue Jun 11 00:11:03 +0000 2024,1.0,dm mohon dicek terima kasih,1.8003198008388733e+18,in,,0.0,1.0,0.0,optimmmmm_ji,Transjakarta
273,Tue Jun 11 00:10:45 +0000 2024,0.0,a pengalihan kah,1.800319726029263e+18,in,Jakarta,0.0,1.0,0.0,rayteeeh,Transjakarta
275,Tue Jun 11 00:10:29 +0000 2024,0.0,tj arah pluit halte widya chandra dah numpuk hadeeuh,1.800319656684847e+18,in,Paralax Phytagoras 💪🏆,0.0,2.0,0.0,equiely,Transjakarta
276,Tue Jun 11 00:09:13 +0000 2024,0.0,udah kali skip pagi halte kalibata city,1.8003193384630602e+18,in,,0.0,0.0,0.0,Naysilawijayaa,Transjakarta
277,Tue Jun 11 00:09:06 +0000 2024,0.0,koridor udah turun monas belom pulaaaanggg,1.8003193108854991e+18,in,"Klaten, Jawa Tengah",0.0,1.0,0.0,hobimenangiis,Transjakarta
278,Tue Jun 11 00:07:53 +0000 2024,0.0,sih c d halte kp melayu arah cawang,1.800319004273468e+18,in,,0.0,2.0,0.0,Naysilawijayaa,Transjakarta
279,Tue Jun 11 00:07:44 +0000 2024,0.0,halo busway tosari palmerah armada gimana sih udh nunggu menit muncul buswaynya udh tau palmerah armadanya diperbanyak biar orangnya numpuk dihalte,1.8003189645701535e+18,in,"Englishcombe, England",0.0,0.0,0.0,natalya_uli,Transjakarta
280,Tue Jun 11 00:07:35 +0000 2024,0.0,patung kuda udh buka blm,1.8003189265782339e+18,in,"Jakarta, Indonesia",0.0,1.0,0.0,rjpacaalpaca,Transjakarta
283,Tue Jun 11 00:03:33 +0000 2024,0.0,bedanya ama kendaraan pribadi macet²,1.8003179146687695e+18,in,moonland🌙,0.0,1.0,0.0,nonrhotic,Transjakarta
286,Mon Jun 10 23:32:40 +0000 2024,0.0,udh bs blm,1.800310140585034e+18,in,,0.0,1.0,0.0,janijiwaa,Transjakarta
287,Mon Jun 10 23:31:20 +0000 2024,0.0,info donk busway a kpu dukuh,1.8003098079012908e+18,in,,0.0,2.0,0.0,japanelouhuy,Transjakarta
289,Mon Jun 10 23:24:29 +0000 2024,0.0,f brt,1.8003080839499697e+18,in,Indonesia,0.0,1.0,0.0,ThsyaaN,Transjakarta
290,Mon Jun 10 23:23:57 +0000 2024,0.0,kak enaknya scbd park tuh jurusan halte cawang cililitan,1.8003079473290035e+18,in,Indonesia,0.0,1.0,0.0,ThsyaaN,Transjakarta
298,Mon Jun 10 23:12:38 +0000 2024,0.0,antrean tj banget,1.800305097853072e+18,in,"Jakarta, Indonesia",0.0,1.0,0.0,Lilia_iLien,Transjakarta
301,Mon Jun 10 22:51:44 +0000 2024,0.0,w rute durentiga via bangka skrg posisinya dimana menit nunggu halte gunawarman,1.800299842016842e+18,in,Indonesia,0.0,1.0,0.0,deph8,Transjakarta
302,Mon Jun 10 22:50:03 +0000 2024,0.0,tolong tj rute panas banget euy cek sabi kali ac nya,1.800299417901372e+18,in,,0.0,1.0,0.0,nuraz_ajah,Transjakarta
304,Mon Jun 10 22:39:22 +0000 2024,1.0,kak knp saldoku suka kepotong pas tap in tap out,1.800296727184085e+18,in,"Cibitung, Indonesia",0.0,1.0,0.0,VHanivah,Transjakarta
305,Mon Jun 10 22:36:54 +0000 2024,0.0,bu terima kasih,1.8002961090275123e+18,in,,0.0,1.0,0.0,gontagantidulu,Transjakarta
307,Mon Jun 10 21:56:07 +0000 2024,0.0,botol minum ketinggalan barusan v lakukan,1.8002858427219395e+18,in,ZONE # ★☆,0.0,3.0,0.0,fairytaeilr,Transjakarta
332,Mon Jun 10 18:25:29 +0000 2024,0.0,sengaja berangkat pagi tetep telat ujung ujungnya halte ojol,1.8002328358503468e+18,in,,0.0,0.0,0.0,gegenap,Transjakarta
338,Mon Jun 10 17:54:07 +0000 2024,0.0,t beroperasi jam,1.800224942216389e+18,in,"Jakarta Utara, DKI Jakarta",0.0,2.0,0.0,aforann,Transjakarta
342,Mon Jun 10 17:41:41 +0000 2024,0.0,halo rute transportasi sma muhammadiyah jakarta menara danareksa terimakasih,1.80022181393245e+18,in,Jakarta - Indonesia,0.0,1.0,0.0,lejung45,Transjakarta
343,Mon Jun 10 17:37:26 +0000 2024,0.0,penuh,1.800220744250741e+18,in,,0.0,1.0,0.0,StoreSerbaada,Transjakarta
344,Mon Jun 10 17:32:58 +0000 2024,0.0,selamat malam saldo terpotong x x rb perjalanan lapor pt jli dilempar pt tj,1.8002196179375186e+18,in,homophobic dni,0.0,2.0,0.0,fractiox,Transjakarta
345,Mon Jun 10 17:29:46 +0000 2024,0.0,halo menara fif jalan tb simatupang tj kode terima kasih,1.8002188143382285e+18,in,,0.0,2.0,0.0,eineffac,Transjakarta
346,Mon Jun 10 17:29:35 +0000 2024,0.0,tolong teguran supir mikrotrans jak sampe turun disuruh buru² posisi gendong anak sempet foto plat mobil nya karna udh repot anak barang bawaan,1.8002187674962496e+18,in,homophobic dni,0.0,1.0,0.0,fractiox,Transjakarta
347,Mon Jun 10 17:25:34 +0000 2024,0.0,jam nya senayan mangbes hm,1.800217758069916e+18,in,,0.0,0.0,0.0,gegenap,Transjakarta
348,Mon Jun 10 17:22:53 +0000 2024,0.0,tj halte petamburan pagi beroperasional jam,1.80021708184327e+18,in,homophobic dni,0.0,2.0,0.0,fractiox,Transjakarta
349,Mon Jun 10 17:22:17 +0000 2024,0.0,halo jaklingko kartu tersedia,1.8002169311670764e+18,in,,0.0,0.0,0.0,gegenap,Transjakarta
350,Mon Jun 10 17:20:27 +0000 2024,1.0,malam bus tj koridor c panas banget tolong diapakan ac nya biar besok besok dingin,1.8002164687534615e+18,in,,1.0,5.0,0.0,gegenap,Transjakarta
352,Mon Jun 10 17:11:49 +0000 2024,0.0,mohon info rute transjakarta lokasi jakarta fair prj,1.8002142953867346e+18,in,"Bandung, Jawa Barat",0.0,3.0,0.0,aiyu_0_,Transjakarta
355,Mon Jun 10 17:01:22 +0000 2024,0.0,idenya bagus tau peak hour bus penuh smpe halim,1.8002116671015488e+18,in,"Jakarta Capital Region, Indone",0.0,2.0,0.0,tiaraputrianant,Transjakarta
356,Mon Jun 10 17:00:41 +0000 2024,0.0,udh bs blm,1.8002114949421962e+18,in,"Jakarta Capital Region, Indone",0.0,1.0,0.0,tiaraputrianant,Transjakarta
358,Mon Jun 10 16:52:59 +0000 2024,0.0,kak enaknya scbd park tuh jurusan halte cawang cililitan,1.8002095561671803e+18,in,Jakarta Capital Region,0.0,3.0,0.0,wahyuwfw,Transjakarta
362,Mon Jun 10 16:39:57 +0000 2024,0.0,bnr bnrrrr ee ak nanya tmn km,1.8002062772280238e+18,in,jakarta,0.0,0.0,0.0,achmad_marendes,Transjakarta
363,Mon Jun 10 16:39:34 +0000 2024,0.0,hai gamau hire admin twitter fast respon jam deh,1.8002061830365187e+18,in,jakarta,0.0,0.0,0.0,achmad_marendes,Transjakarta
365,Mon Jun 10 16:34:27 +0000 2024,0.0,my birthday is over gue expect org ngucapin mention tj kaya hahahshaha kocaak butuh duta the face of tj pls contact me asap lt,1.800204894353437e+18,in,enfj,0.0,1.0,0.0,starrseekers,Transjakarta
366,Mon Jun 10 16:33:41 +0000 2024,2.0,halo tolong info rute halte sunter karya halte smkn kramat terimakasih,1.8002047010798513e+18,in,,0.0,0.0,0.0,telimacaci,Transjakarta
367,Mon Jun 10 16:32:05 +0000 2024,0.0,makasi kakk,1.8002042999743736e+18,in,,0.0,0.0,0.0,stargazinfg,Transjakarta
370,Mon Jun 10 16:20:08 +0000 2024,0.0,ngga kak,1.8002012926919762e+18,in,,0.0,0.0,0.0,MatessUmam,Transjakarta
371,Mon Jun 10 16:19:24 +0000 2024,0.0,p jg diperpanjang smp,1.800201104980071e+18,in,,0.0,2.0,0.0,MatessUmam,Transjakarta
373,Mon Jun 10 16:09:48 +0000 2024,0.0,halte pasar senen halte petukangan utara rute nya gimana jam operasional busway nya jam,1.80019868963149e+18,in,,0.0,2.0,0.0,iseeuluvi,Transjakarta
376,Mon Jun 10 15:55:03 +0000 2024,0.0,belinya yah,1.8001949762756285e+18,in,+6221,0.0,2.0,0.0,batoksupra125,Transjakarta
377,Mon Jun 10 15:45:21 +0000 2024,0.0,malam jam s d bus dmr rute s csw ciputat pengemudinya mengemudi halus bus announcernya diperhatikan pramusapanya helpfull mohon apresiasi langsung beliau,1.800192538722341e+18,in,,0.0,3.0,0.0,annefiery,Transjakarta
382,Mon Jun 10 15:33:14 +0000 2024,0.0,kena pengalihan rute pemberitahuan halte bundaran hi koridor bundaran senayan kota nomor bus mys tau pengalihan gw mending nunggu bus kosoooonggg,1.8001894871690857e+18,in,,0.0,1.0,0.0,hattaf_,Transjakarta
384,Mon Jun 10 15:29:50 +0000 2024,0.0,mohon koordinasi cepatnya jam kejelasan penumpang paham situasi amp terlantar bus mendekat halte,1.8001886340476524e+18,in,Jakarta,0.0,2.0,0.0,gumpvie,Transjakarta
386,Mon Jun 10 15:27:31 +0000 2024,0.0,halo admin royaltrans cibubur balaikota berhenti halte karet sudirman,1.8001880475119905e+18,in,,0.0,1.0,0.0,BintangElv7039,Transjakarta
387,Mon Jun 10 15:24:24 +0000 2024,0.0,rute cawang bekasi timur malem jm brp kakkk,1.8001872639698493e+18,in,,0.0,0.0,0.0,makansehat83,Transjakarta
388,Mon Jun 10 15:14:20 +0000 2024,0.0,knp sih koridor kyk sauna bis nya tolongggg bmp,1.800184730442449e+18,in,,0.0,0.0,0.0,everydaymaeil,Transjakarta
389,Mon Jun 10 15:09:30 +0000 2024,0.0,udah,1.8001835153022812e+18,in,"Jakarta Capital Region, Indone",0.0,0.0,0.0,tiaraputrianant,Transjakarta
390,Mon Jun 10 15:04:06 +0000 2024,0.0,jam rush hour pulang gini deh armada c bunsen jarang tau penggunanya koridor,1.8001821574089324e+18,in,🇮🇩,0.0,1.0,0.0,amburegull,Transjakarta
392,Mon Jun 10 15:01:31 +0000 2024,0.0,woyyyy gmn numpuk halte,1.8001815050185037e+18,in,"Jakarta Capital Region, Indone",0.0,1.0,0.0,tiaraputrianant,Transjakarta
393,Mon Jun 10 14:59:01 +0000 2024,0.0,dm mohon dicek terima kasih,1.8001808773660227e+18,in,,0.0,4.0,0.0,everydaymaeil,Transjakarta
394,Mon Jun 10 14:54:53 +0000 2024,0.0,a pengalihan kah,1.800179838164308e+18,in,"Jakarta Capital Region, Indone",0.0,2.0,0.0,tiaraputrianant,Transjakarta
396,Mon Jun 10 14:50:39 +0000 2024,0.0,koridor udah turun monas belom pulaaaanggg,1.8001787731718065e+18,in,,0.0,1.0,0.0,doniiiimaowww,Transjakarta
397,Mon Jun 10 14:48:38 +0000 2024,2.0,sih c d halte kp melayu arah cawang,1.8001782646418063e+18,in,Jakarta,0.0,0.0,0.0,HinoBalap,Transjakarta
399,Mon Jun 10 14:47:57 +0000 2024,0.0,bedanya ama kendaraan pribadi macet²,1.8001780921217354e+18,in,"149cm/41kg, oily-acne prone",0.0,1.0,0.0,fakemaknae__,Transjakarta
401,Mon Jun 10 14:40:08 +0000 2024,1.0,antrean tj banget,1.8001761232147748e+18,in,,0.0,1.0,0.0,checkpoint1945,Transjakarta
402,Mon Jun 10 14:38:17 +0000 2024,0.0,kak knp saldoku suka kepotong pas tap in tap out,1.8001756599832415e+18,in,"149cm/41kg, oily-acne prone",0.0,1.0,0.0,fakemaknae__,Transjakarta
404,Mon Jun 10 14:28:41 +0000 2024,0.0,botol minum ketinggalan barusan v lakukan,1.8001732414217546e+18,in,,0.0,2.0,0.0,iseeuluvi,Transjakarta
405,Mon Jun 10 14:28:11 +0000 2024,0.0,bang bis zhongtong merah dipakai pikir bus banding bus hino biru reot krekot _ kayanya pengadaan bus brt berharap halte existing renov or ditambah berhenti bus low deck jd kena macet dijalur,1.800173119489061e+18,in,,0.0,1.0,0.0,ilwolguil96,Transjakarta
407,Mon Jun 10 14:24:16 +0000 2024,0.0,cek dm tq,1.8001721339912481e+18,in,"Purwakarta, Indonesia",0.0,0.0,0.0,pawangnyabocil,Transjakarta
408,Mon Jun 10 14:23:55 +0000 2024,0.0,ak gt flisss,1.8001720446316467e+18,in,,0.0,1.0,0.0,evitalaura95,Transjakarta
409,Mon Jun 10 14:23:42 +0000 2024,1.0,jiexpo rawa selatan rute tjnya gimana temen nggak ngerti tj kesasar nangis,1.8001719897449677e+18,in,JaePil Nation's 🐥🐰,0.0,1.0,0.0,tikahapr_,Transjakarta
411,Mon Jun 10 14:22:43 +0000 2024,0.0,dibalesnya ntar pagi,1.8001717403684252e+18,in,,0.0,1.0,0.0,RMaulana86836,Transjakarta
414,Mon Jun 10 14:17:44 +0000 2024,0.0,beroperasional jam,1.8001704891907692e+18,in,,0.0,1.0,0.0,chocoorenji,Transjakarta
416,Mon Jun 10 14:17:29 +0000 2024,0.0,silahkan koridor arah st kota transit kota koridor arah tanjung priok turun gunung sahari koridor arah blok m transit gbk bundaran senayan h arah tanjung priok turun gunung sahari,1.800170426833998e+18,in,,0.0,2.0,0.0,mapple___waffle,Transjakarta
422,Mon Jun 10 14:05:29 +0000 2024,0.0,bawa motor liat antrian tj sampe uki gatau sampe,1.800167402921165e+18,in,,0.0,1.0,0.0,porprovcov48873,Transjakarta
425,Mon Jun 10 14:00:20 +0000 2024,1.0,rush hour koridor dibanyakin udh nunggu penuh muluuuu,1.8001661078585306e+18,in,,0.0,1.0,0.0,frz_tmr,Transjakarta
426,Mon Jun 10 13:55:03 +0000 2024,1.0,parah banget kapok asli koridor gatau chaos gini,1.8001647773666307e+18,in,,0.0,0.0,0.0,w_i_d_h_i,Transjakarta
431,Mon Jun 10 13:48:44 +0000 2024,0.0,f armadanya berkurang gimana minggu kepadatan penumpang halte gbk senayan,1.800163188929143e+18,in,,0.0,1.0,0.0,chocoorenji,Transjakarta
432,Mon Jun 10 13:47:25 +0000 2024,0.0,pantesan macetnya ngotak tebet cawang sejam,1.800162857650389e+18,in,,0.0,1.0,0.0,mornzo,Transjakarta
433,Mon Jun 10 13:45:32 +0000 2024,0.0,gajadiiiii enakan tj krl mual capek jalan capek nunggu duduk love u tj,1.8001623863993385e+18,in,,0.0,1.0,0.0,dimplekimji,Transjakarta
437,Mon Jun 10 13:36:53 +0000 2024,0.0,ngaco banget koridor pancoran barat arah cawang wkwkww bus penuh ketumpahan transit mulu penumpang disapu bersih ngatur headway gimana sih kemaren² separah,1.8001602090313318e+18,in,,0.0,0.0,0.0,bilabiwaa_,Transjakarta
442,Mon Jun 10 13:29:48 +0000 2024,0.0,dear look at this halte sempit bus sekalinya dateng penuh solusi ngga nunggu udah menit bener bener wasting time,1.8001584239984312e+18,in,"Jakarta Timur, DKI Jakarta",0.0,3.0,0.0,heyyossie,Transjakarta
443,Mon Jun 10 13:29:04 +0000 2024,0.0,n emang engga gimana yah nunggu halte merpati udah jam engga,1.8001582389037837e+18,in,"Jakarta, Indonesia",0.0,1.0,0.0,rjpacaalpaca,Transjakarta
444,Mon Jun 10 13:26:24 +0000 2024,0.0,cawang kah,1.8001575693628705e+18,in,,0.0,2.0,0.0,porprovcov48873,Transjakarta
447,Mon Jun 10 13:23:17 +0000 2024,0.0,minnn tj beroperasi yaa menit puri beta,1.8001567845582728e+18,in,,0.0,1.0,0.0,dhevz_,Transjakarta
448,Mon Jun 10 13:20:52 +0000 2024,0.0,turun penumpang halte cawang percepat halte ciliwung udah menit nyampe halte cawang,1.8001561784100413e+18,in,,0.0,0.0,0.0,dwiiist,Transjakarta
449,Mon Jun 10 13:19:20 +0000 2024,0.0,kak,1.8001557921817275e+18,in,United Kingdom,0.0,0.0,0.0,NotASugarDady,Transjakarta
451,Mon Jun 10 13:09:47 +0000 2024,0.0,koridor,1.8001533882290422e+18,in,,0.0,2.0,0.0,sorryuntouchy,Transjakarta
453,Mon Jun 10 13:05:51 +0000 2024,0.0,penas macet banget dalem,1.8001523969220774e+18,in,,0.0,1.0,0.0,yamandhikav,Transjakarta
454,Mon Jun 10 13:04:40 +0000 2024,0.0,udah menit bis no simpang kuningan arah pluit,1.8001520998939776e+18,in,swimming to mississippi,0.0,0.0,0.0,shapushabu,Transjakarta
458,Mon Jun 10 12:57:04 +0000 2024,0.0,maaf klo stasiun juanda blok m jurusan turun dimana terima kasih,1.80015018829806e+18,in,,0.0,2.0,0.0,lovespinkies,Transjakarta
460,Mon Jun 10 12:37:09 +0000 2024,0.0,tolong dibantu kartu terpotong x x sehabis tap konduktornya tap reset tolong dibantu yaa iya sehari x mahasiswa makasih,1.8001451755594511e+18,in,,0.0,1.0,0.0,chocoorenji,Transjakarta
462,Mon Jun 10 12:35:46 +0000 2024,0.0,pagi jam wib jaklingko jak sd pademangan barat arah ancol barat sopirnya ramah berhenti bus stop alat tap dinyalakan menerima suap penumpang pakai kartu,1.8001448276378097e+18,in,,0.0,1.0,0.0,chocoorenji,Transjakarta
464,Mon Jun 10 12:32:19 +0000 2024,0.0,@pinxclay @PT_Transjakarta semangat kak saya baru sampe grogol,1.800143959387464e+18,in,"Jakarta, Indonesia",0.0,0.0,0.0,dointimefaraway,Transjakarta
467,Mon Jun 10 12:31:14 +0000 2024,0.0,@PT_Transjakarta bisa ga kalo rush hour koridor 9 dibanyakin? udh nunggu lama penuh muluuuu,1.800143684979364e+18,in,she/her,0.0,1.0,0.0,cxlinedailyy,Transjakarta
469,Mon Jun 10 12:30:11 +0000 2024,0.0,Kena pengalihan rute @PT_Transjakarta tanpa pemberitahuan di halte awal (Bundaran HI) . Koridor 1 (Bundaran Senayan - Kota) nomor bus MYS-18176. Kalo tau ada pengalihan kan gw mending nunggu bus yang kosoooonggg ,1.8001434233260977e+18,in,"Jakarta, Indonesia",0.0,1.0,0.0,setsunavie,Transjakarta
473,Mon Jun 10 12:10:54 +0000 2024,0.0,@annslrsst @PT_Transjakarta parah banget kapok asli ini koridor 9 gatau kenapa bisa chaos gini.,1.8001385708015657e+18,in,"Jakarta, Indonesia",0.0,2.0,0.0,dointimefaraway,Transjakarta
475,Mon Jun 10 12:10:45 +0000 2024,0.0,min klo mau ke perpusnas lewat halte juanda itu naik yg mana?? @PT_Transjakarta,1.8001385299155108e+18,in,FA,0.0,3.0,0.0,bIuekarina,Transjakarta
476,Mon Jun 10 12:10:27 +0000 2024,0.0,@PT_Transjakarta min klo mau ke mall klender/ciplaz klender dari PGC rute koridor berapa ya?,1.8001384569681062e+18,in,,0.0,4.0,0.0,avocado_juice41,Transjakarta
480,Mon Jun 10 12:07:40 +0000 2024,0.0,@PT_Transjakarta mohon info apakah ada rute Transjakarta untuk menuju lokasi Jakarta Fair/PRJ 2024?,1.8001377560412163e+18,in,Bintaro,0.0,2.0,0.0,wwrizki,Transjakarta
481,Mon Jun 10 12:07:35 +0000 2024,0.0,@PT_Transjakarta jam terakhir untuk 1A dari PIK jam berapa?,1.800137734130127e+18,in,Indonesia,0.0,2.0,0.0,vontho,Transjakarta
482,Mon Jun 10 12:07:25 +0000 2024,1.0,Cawang uki macet apaan dah buset 2 jam blm sampe halte cawang uki central @PT_Transjakarta https://t.co/ln9OxgoQ6H,1.8001376933699425e+18,in,United Kingdom,0.0,3.0,0.0,NotASugarDady,Transjakarta
483,Mon Jun 10 12:07:20 +0000 2024,0.0,@PT_Transjakarta Mohon koordinasi cepatnya dong buat masalah seperti ini masa setengah jam lebih ga ada kejelasan buat penumpang yang ga paham situasi &amp; harus terlantar di dalam bus yg ga bisa mendekat ke halte.,1.8001376698231562e+18,in,Bekasi - Jakarta,0.0,1.0,0.0,sayasyapaya,Transjakarta
486,Mon Jun 10 12:04:10 +0000 2024,0.0,@PT_Transjakarta min kenapa armada 9c sedikit dan jaraknya jauh jauh pas jam pulang kerja. Jadi numpuk banget di halte senayan min,1.8001368760594025e+18,in,"Myeongdong, Korea Selatan",0.0,1.0,0.0,Hiiguffi,Transjakarta
487,Mon Jun 10 12:04:06 +0000 2024,0.0,@RafifFadhlurra4 @PT_Transjakarta btw udh nunggu disisi tj duren arah timur,1.8001368582881859e+18,in,,0.0,1.0,0.0,adddddx1,Transjakarta
488,Mon Jun 10 12:02:54 +0000 2024,0.0,@RafifFadhlurra4 @PT_Transjakarta jurusan 9A memang susah ya kak udh setenagh jam nunggu ga dtg dtg soalnya disini 9A ujungnya pluit,1.8001365576278344e+18,in,,0.0,1.0,0.0,adddddx1,Transjakarta
489,Mon Jun 10 12:02:26 +0000 2024,0.0,@PT_Transjakarta TOLOL LU. Ngubah rute seenak jidat. Ga lewat cawang BNN malah langsung PGC. Banyak orang gagal transit.,1.8001364367187028e+18,in,"Amstelveen, Nederland",0.0,2.0,0.0,capitano_mamba,Transjakarta
490,Mon Jun 10 12:00:31 +0000 2024,0.0,halo admin @PT_Transjakarta kalau royaltrans cibubur-balaikota berhenti di halte karet sudirman gak ya?,1.800135955506254e+18,in,,0.0,2.0,0.0,ichicccha,Transjakarta
491,Mon Jun 10 12:00:23 +0000 2024,0.0,@PT_Transjakarta 1B dan 1F armadanya lagi berkurang atau gimana? Dari minggu lalu terjadi kepadatan penumpang di halte GBK dan senayan,1.8001359209325202e+18,in,serang,0.0,1.0,0.0,delviyoko,Transjakarta
492,Mon Jun 10 11:59:07 +0000 2024,0.0,@PT_Transjakarta B21 rute Cawang-Bekasi Timur paling malem jm brp kakkk?,1.8001356049043377e+18,in,"Cibitung, Indonesia",0.0,1.0,0.0,VHanivah,Transjakarta
493,Mon Jun 10 11:58:36 +0000 2024,0.0,@PT_Transjakarta Halte pancoran dan cikoko terintegrasi dengan LRT juga gak min?,1.8001354730731402e+18,in,the clouds,0.0,2.0,0.0,mauvewave,Transjakarta
495,Mon Jun 10 11:58:21 +0000 2024,0.0,knp sih koridor 8 sering bgt kyk di sauna bis nya :( tolongggg BMP-220291 @PT_Transjakarta https://t.co/Q3pKRGloHF,1.8001354123983217e+18,in,,0.0,1.0,0.0,soundofcoops,Transjakarta
496,Mon Jun 10 11:58:17 +0000 2024,0.0,@dinodinotaurus @PT_Transjakarta Pantesan macetnya gak ngotak dari tebet ke cawang aja sejam lebih,1.800135393754694e+18,in,,0.0,0.0,0.0,Adindalaras02,Transjakarta
497,Mon Jun 10 11:58:00 +0000 2024,0.0,@RafifFadhlurra4 @PT_Transjakarta kalo dr cp ke cibubur naik tj durian arah timur atau arah barat kah min?,1.8001353225604959e+18,in,,0.0,2.0,0.0,adddddx1,Transjakarta
498,Mon Jun 10 11:54:22 +0000 2024,0.0,@PT_Transjakarta 13B udah ga ada?,1.8001344090537866e+18,in,"Tangerang, Indonesia",0.0,2.0,0.0,conysatya,Transjakarta
500,Mon Jun 10 11:53:47 +0000 2024,0.0,@PT_Transjakarta idenya bagus sekali sudah tau peak hour bus penuh cuma smpe Halim https://t.co/5qYBYEgqqZ,1.800134260285944e+18,in,"Bogor, Jawa Barat",0.0,1.0,0.0,ika_arifieni,Transjakarta
501,Mon Jun 10 11:53:18 +0000 2024,0.0,GAJADIIIII ENAKAN TJ KRL MUAL CAPEK JALAN CAPEK NUNGGU MANA GA DUDUK LOVE U TJ @PT_Transjakarta,1.8001341419561987e+18,in,"Barcelona, Spain",0.0,0.0,0.0,masasihguys,Transjakarta
502,Mon Jun 10 11:53:18 +0000 2024,0.0,@PT_Transjakarta jam rush hour pulang gini kenapa deh armada 9c yang lewat di bunsen malah jarang? Tau kan penggunanya banyak yang lewat malah koridor 1 terus,1.8001341380009864e+18,in,,0.0,2.0,0.0,rockwithjisoo,Transjakarta
504,Mon Jun 10 11:52:57 +0000 2024,0.0,Menyala halte denpasar penumpang menumpuk TJ ga lewat sekalinya lewat full @PT_Transjakarta https://t.co/mtEdrCBJoV,1.8001340516445432e+18,in,"Bogor, Jawa Barat",0.0,1.0,0.0,letoymelehoy,Transjakarta
505,Mon Jun 10 11:52:52 +0000 2024,0.0,@PT_Transjakarta WOYYYY GMN INI LAMA AMAT PADA NUMPUK DI HALTE @PT_Transjakarta,1.8001340325268073e+18,in,"DKI Jakarta, Indonesia",0.0,1.0,0.0,olinnnz,Transjakarta
