,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword
285,Mon May 13 16:22:36 +0000 2024,0.0,sip cakep mangkang muter simpang biar ndak numpuk balkot,1.7900550529686282e+18,in,,0.0,1.0,0.0,bawelp,Transsemarang
286,Mon May 13 15:18:19 +0000 2024,19.0,menikmati landmark wilayah tembalang batas banyumanik muladi dome by vibes nya nunggu halte trans semarang cakep oya usul perubahan nama pemberhentian bni undip muladi,1.790038872069452e+18,in,,0.0,1.0,0.0,alexeistg,Transsemarang
290,Mon May 13 09:11:41 +0000 2024,0.0,utama pergantian armada koridor sih kak bus sampe skrg blm peremajaan spt koridor,1.7899466057910316e+18,in,Indonesia,0.0,1.0,0.0,bigfatuglyyesme,Transsemarang
293,Mon May 13 05:22:35 +0000 2024,1.0,mangkang balaikota km penggaron balaikota km macetnya mangkang,1.789888953216111e+18,in,Semarang,0.0,1.0,0.0,afifbadur,Transsemarang
295,Sun May 12 23:48:01 +0000 2024,0.0,bis koridor sg pintunya rusak gitu ac bis,1.7898047578860547e+18,in,,0.0,1.0,0.0,andi_fight,Transsemarang
298,Sun May 12 15:20:11 +0000 2024,0.0,hallo kak halte brt sukun jam beroperasional,1.7896769566252854e+18,in,,0.0,0.0,0.0,alzal18,Transsemarang
299,Sun May 12 12:02:28 +0000 2024,0.0,jam operasional feeder jam,1.7896272001086838e+18,in,,0.0,1.0,0.0,HaRa_kim14,Transsemarang
300,Sun May 12 11:12:40 +0000 2024,0.0,informasi terkait bencana alam jadwal rute bus wisata pbb kependudukan informasi masyarakat ppid kota semarang,1.7896146668446682e+18,in,,0.0,1.0,0.0,andi_fight,Transsemarang
302,Sun May 12 02:46:51 +0000 2024,0.0,kak maaf halte taman bangetayu mall tentrem koridor kak arah pulangnya koridor kak,1.7894873738454426e+18,in,,0.0,1.0,0.0,anna72545593,Transsemarang
304,Sun May 12 01:06:16 +0000 2024,1.0,kak rutenya banyumanik krapyak koridor kak pakai feeder kak,1.789462062416155e+18,in,,0.0,1.0,0.0,akunbelajarrr,Transsemarang
306,Sat May 11 21:48:55 +0000 2024,0.0,okeyy trimaaci kak,1.7894123947220134e+18,in,,0.0,1.0,0.0,akunbelajarrr,Transsemarang
310,Fri May 10 12:16:37 +0000 2024,1.0,tolong jelasin rute balai kota ngaliyan gimana makasih jam aramada jam,1.7889059825188662e+18,in,,0.0,0.0,0.0,Daikinzz,Transsemarang
311,Fri May 10 11:21:17 +0000 2024,0.0,queencity halte simpang smansa bis,1.7888920571611592e+18,in,he/him,0.0,0.0,0.0,chaeminstry,Transsemarang
312,Fri May 10 11:20:05 +0000 2024,0.0,johar simpang koridor brp,1.7888917557458534e+18,in,,0.0,1.0,0.0,theteaofta,Transsemarang
313,Fri May 10 11:19:43 +0000 2024,0.0,kenanyakan trans semarang asap nya hitam sopir nya sopir angkot nggak kejar setoran kebanyakan trans semarang kondisinya buruk,1.7888916626112637e+18,in,"Yogyakarta, Indonesia",0.0,0.0,0.0,nursidiee,Transsemarang
315,Fri May 10 11:04:03 +0000 2024,0.0,maaf mangkang bis nga jalan,1.7888877217271114e+18,in,he/him,0.0,1.0,0.0,chaeminstry,Transsemarang
318,Fri May 10 10:59:11 +0000 2024,0.0,mangkang lambat numpuk,1.7888864984794112e+18,in,he/him,0.0,1.0,0.0,chaeminstry,Transsemarang
320,Fri May 10 10:58:18 +0000 2024,0.0,mohon dicarikan solusi mimin,1.7888862740672842e+18,in,she/her,0.0,1.0,0.0,macaronzn,Transsemarang
322,Fri May 10 10:49:12 +0000 2024,0.0,mohon dipertimbangkan koridor kaya kemaren putar baliknya balkot memanusiakan penumpang sore,1.7888839845477745e+18,in,he/him,0.0,2.0,0.0,chaeminstry,Transsemarang
323,Fri May 10 10:49:05 +0000 2024,0.0,kemaren berdiri imambonjol penggaron udah bener kemaren putar balaikota memecah penumpukan penumpang keramaian dibalikin mangkang kemacetannya parah lampunya penggaron,1.7888839537992873e+18,in,she/her,0.0,1.0,0.0,macaronzn,Transsemarang
326,Fri May 10 10:35:03 +0000 2024,0.0,dicoba deh mimin mimin jam jam segitu udah bisnya mangkang lambat daerah jam segitu muacet ditambah penumpang numpuk,1.7888804255298767e+18,in,,0.0,1.0,0.0,PejuangSuspend,Transsemarang
327,Fri May 10 10:29:34 +0000 2024,0.0,penuh banget mohon dipikirkan ulang jam sore muter balaikota kasihan penumpang imam bonjol penggaron berdiri ngga turun,1.7888790449201403e+18,in,she/her,0.0,1.0,0.0,macaronzn,Transsemarang
329,Fri May 10 10:24:34 +0000 2024,0.0,rumahku dimangkang thx sebenernya arah bnyak pilihan malam arah keatas ketimur samsek,1.7888777859117714e+18,in,she/her,0.0,1.0,0.0,macaronzn,Transsemarang
330,Fri May 10 09:28:27 +0000 2024,0.0,tlg petugas menertibkan penumpang bis pintu kedatangan disediakan pintu keberangkatan halte elizabet njeh barusan penumpang pintu kedatangan kasian tertib,1.788863663572685e+18,in,,0.0,0.0,0.0,benhilstation,Transsemarang
331,Fri May 10 07:50:23 +0000 2024,1.0,kota semarang sebenernya ibukota provinsi kota angkutan kota jam malem udah susah dapet transport kerja niat,1.7888389822621778e+18,in,,0.0,0.0,0.0,Ajibb_20,Transsemarang
333,Fri May 10 06:21:30 +0000 2024,1.0,malam tny rute st tawang rusunawa undip gmn,1.7888166146261238e+18,in,,0.0,0.0,0.0,habibdono,Transsemarang
334,Fri May 10 06:16:13 +0000 2024,0.0,mohon layanan malam ditambah rutenya penggaron simpang malam malam cari gojek arah penggaron susah banget satunya pilihan harapan trans semarang koridor layanan malam psnggaron,1.7888152852329928e+18,in,,0.0,0.0,0.0,enggaktaudeh,Transsemarang
336,Fri May 10 04:59:38 +0000 2024,1.0,tambahan pemberhentian,1.7887960129975176e+18,in,In your heart,0.0,0.0,0.0,garudha_yaksha,Transsemarang
337,Fri May 10 04:39:44 +0000 2024,46.0,ridwan kamil gimmick doang njirr faktanya semarang jateng apbd bandung jabar trans jateng,1.7887910050069673e+18,in,"Kota Semarang, Kab. Banyumas",2.0,7.0,10.0,TransportforSMG,Transsemarang
338,Fri May 10 03:36:25 +0000 2024,0.0,oke makasih minn,1.7887750733123748e+18,in,,0.0,1.0,0.0,anna72545593,Transsemarang
340,Fri May 10 03:30:54 +0000 2024,0.0,raganya doang bagus dalemannya kemebul,1.788773681013162e+18,in,,0.0,1.0,0.0,anna72545593,Transsemarang
342,Fri May 10 01:03:04 +0000 2024,0.0,terima kasih miin,1.788736481349239e+18,in,,0.0,1.0,0.0,https0802,Transsemarang
346,Thu May 09 12:52:06 +0000 2024,0.0,oke makasih kak,1.7885525239489334e+18,in,Aerith Gainsborough's arm,0.0,0.0,0.0,carcciatore,Transsemarang
349,Thu May 09 06:47:40 +0000 2024,0.0,stasiun tawang banyumanik naiknya koridor thanks before,1.7884608117464845e+18,in,she/they,0.0,1.0,0.0,noedustollens,Transsemarang
350,Thu May 09 06:45:49 +0000 2024,0.0,okehgg,1.7884603461870797e+18,in,he/him,0.0,1.0,0.0,chaeminstry,Transsemarang
353,Thu May 09 06:43:26 +0000 2024,0.0,karang ayu turun karang ayu halte karang ayu gabisa,1.788459747659907e+18,in,"West Papua, Indonesia",0.0,1.0,0.0,scarinurbottom,Transsemarang
355,Thu May 09 06:22:57 +0000 2024,0.0,iya jam an,1.7884545935775992e+18,in,she/they,0.0,1.0,0.0,noedustollens,Transsemarang
356,Thu May 09 05:53:31 +0000 2024,0.0,dibantu,1.7884471860466527e+18,in,he/him,0.0,1.0,0.0,chaeminstry,Transsemarang
358,Thu May 09 05:19:12 +0000 2024,0.0,halo admin tgl april brt feeder beroprasional jam malam,1.7884385508135736e+18,in,he/him,0.0,1.0,0.0,chaeminstry,Transsemarang
360,Wed May 08 14:24:24 +0000 2024,0.0,informasi layanan normal,1.7882133643276e+18,in,,0.0,0.0,0.0,EkoTriSoetarmo,Transsemarang
361,Wed May 08 13:41:50 +0000 2024,0.0,tanggal april trans jateng beroperasi normal,1.7882026525240282e+18,in,,0.0,0.0,0.0,kangahdi,Transsemarang
363,Wed May 08 12:37:15 +0000 2024,0.0,maaf tdk nyatat rata² koridor ac tdk nyes beda sy don bosco balaikota yes beda pt kali saran disamakan sama² nyes,1.7881863989375634e+18,in,,0.0,1.0,0.0,anna72545593,Transsemarang
365,Wed May 08 04:12:54 +0000 2024,0.0,pagi melaporkan kejadian bus ac koridor iv tanggal april balaikota cangkiran mohon cek berkala ac bus koridor iv iv iv terima kasih,1.7880594782960806e+18,in,,0.0,1.0,0.0,peachyspoem,Transsemarang
368,Wed May 08 03:30:37 +0000 2024,0.0,halo rute beranda bali rsnd terima kasih,1.7880488342471478e+18,in,"Semarang, Jawa Tengah",0.0,1.0,0.0,strawberrybii_,Transsemarang
369,Wed May 08 02:39:21 +0000 2024,0.0,hai info nya senin mudik godong lwt penggaron armada msh sampe terminal godong kah nya info kmrn godong banjir,1.7880359325471252e+18,in,,0.0,1.0,0.0,passio_dony,Transsemarang
370,Wed May 08 02:19:23 +0000 2024,0.0,admin undip spbu kalibanteng koridor,1.7880309106901281e+18,in,"Semarang Timur, Indonesia",0.0,0.0,0.0,nichtyar,Transsemarang
373,Wed May 08 01:43:01 +0000 2024,1.0,haloo tau stasiun poncol undip,1.7880217591717565e+18,in,"Kota Semarang, Jawa Tengah",0.0,1.0,0.0,sapambakita,Transsemarang
376,Tue May 07 08:06:44 +0000 2024,0.0,halo kak rute koridor vi berubah kah nggak pln,1.787755936284861e+18,in,,0.0,1.0,0.0,irfd4sm,Transsemarang
378,Tue May 07 02:46:12 +0000 2024,0.0,permisi admin info rute bandara terminal bawen terimakasii,1.7876752682343096e+18,in,"Semarang Timur, Indonesia",0.0,1.0,0.0,nichtyar,Transsemarang
380,Tue May 07 02:06:53 +0000 2024,0.0,stasiun tawang arah undip gimana,1.7876653753979128e+18,in,"Semarang Timur, Indonesia",0.0,1.0,0.0,nichtyar,Transsemarang
384,Tue May 07 01:40:20 +0000 2024,0.0,tinggal bilang turun saloka gitu,1.787658692596544e+18,in,"Jawa Tengah, Indonesia",0.0,1.0,0.0,baduttaynew,Transsemarang
385,Tue May 07 01:32:00 +0000 2024,0.0,bis jurusan salatiga kyknya k kak saloka sampe ungaran k,1.7876565968747727e+18,in,,0.0,1.0,0.0,narakartaa,Transsemarang
388,Mon May 06 06:50:35 +0000 2024,0.0,mohon diperbaiki penjadwalan bis koridor jarak bis mangkang rute koridor numpuk bagus kemaren muter balaikota numpuk,1.787374383222403e+18,in,Pontianak,0.0,1.0,0.0,siswoyotunggal,Transsemarang
390,Mon May 06 06:21:37 +0000 2024,0.0,stasiun semarang tawang terminal penggaron rutenya jadwal pagi jam tolong makasih,1.787367095090717e+18,in,"Semarang, Jawa Tengah",0.0,1.0,0.0,strawberrybii_,Transsemarang
392,Mon May 06 06:11:12 +0000 2024,0.0,balaikota kak rutenya gimana kak,1.7873644721030802e+18,in,"Semarang, Jawa Tengah",0.0,1.0,0.0,strawberrybii_,Transsemarang
393,Mon May 06 05:36:52 +0000 2024,0.0,nanya nggak feeder sekitaran gkj ngaliyan daerah deket situ,1.7873558320213934e+18,in,,0.0,0.0,0.0,haesunchi,Transsemarang
396,Sun May 05 10:01:29 +0000 2024,0.0,prpp han udah dapet finally swmpet insiden mogok wkwkwk,1.7870600385086587e+18,in,"Egghead, New World",0.0,1.0,0.0,sera_phim01,Transsemarang
399,Sun May 05 07:05:59 +0000 2024,0.0,jam berangkat halte simpang,1.7870158702436393e+18,in,,0.0,1.0,0.0,virg0babes,Transsemarang
400,Sun May 05 06:45:21 +0000 2024,0.0,ingatnya ketibaan wib area halte stasiun semarang poncol,1.7870106793478474e+18,in,🍉🇵🇸 ic zephyrine_gale,0.0,1.0,0.0,zanddik,Transsemarang
403,Sat May 04 11:07:26 +0000 2024,0.0,pulangnya gmna,1.7867142451258086e+18,in,,0.0,1.0,0.0,lavienrice,Transsemarang
405,Sat May 04 09:55:37 +0000 2024,0.0,hallo kak pembayaran non tunai pake flazz bca,1.7866961745877484e+18,in,"Egghead, New World",0.0,1.0,0.0,sera_phim01,Transsemarang
407,Sat May 04 09:40:33 +0000 2024,0.0,halo info smpn stasiun tawang rutenya gimana yah thank u,1.7866923798961646e+18,in,"Egghead, New World",0.0,1.0,0.0,sera_phim01,Transsemarang
409,Sat May 04 08:32:47 +0000 2024,0.0,liat berkelit,1.7866753286326316e+18,in,,0.0,1.0,0.0,sepgudayz,Transsemarang
412,Sat May 04 08:08:05 +0000 2024,0.0,halo tembalang ambarawa transportasi klo trans jateng bs kah,1.7866691126951695e+18,in,,0.0,1.0,0.0,sepgudayz,Transsemarang
413,Sat May 04 08:04:40 +0000 2024,1.0,tolonglah perhatikan armada suka ngebul gitu,1.7866682509040397e+18,in,,0.0,1.0,0.0,pcyyeochinz,Transsemarang
415,Sat May 04 07:12:29 +0000 2024,0.0,makasi kak,1.786655119029019e+18,in,,0.0,1.0,0.0,sepgudayz,Transsemarang
417,Sat May 04 06:20:30 +0000 2024,0.0,maaf traking kaya,1.7866420371080113e+18,in,,0.0,1.0,0.0,yexoliny,Transsemarang
419,Sat May 04 05:59:15 +0000 2024,0.0,terima kasih miminzz,1.7866366903393613e+18,in,,0.0,1.0,0.0,yexoliny,Transsemarang
423,Sat May 04 05:05:31 +0000 2024,0.0,dinkes kota semarang banyumanik rutenya gimana yaa,1.786623166162576e+18,in,"Jawa Tengah, Indonesia",0.0,1.0,0.0,machacihhhahh,Transsemarang
427,Sat May 04 04:04:43 +0000 2024,0.0,bantuannya unnes uin,1.7866078666795587e+18,in,,0.0,1.0,0.0,HaRa_kim14,Transsemarang
428,Sat May 04 03:54:24 +0000 2024,0.0,selamat kota semarang semoga kota semarang maju sejahtera kompak hebat semaranghebat semarangpemkot semarang semarangsemakinhebat walikotasemarang,1.7866052711603284e+18,in,home.,0.0,1.0,0.0,_kurangjauh,Transsemarang
435,Sat May 04 03:31:34 +0000 2024,0.0,okeyy trimaaci kak,1.7865995233365117e+18,in,,0.0,0.0,0.0,cherriechiffon,Transsemarang
436,Sat May 04 02:53:14 +0000 2024,0.0,johar simpang koridor brp,1.7865898772300106e+18,in,home.,0.0,2.0,0.0,_kurangjauh,Transsemarang
437,Sat May 04 01:21:53 +0000 2024,1.0,mohon dicarikan solusi mimin,1.7865668887908887e+18,in,Di hatimu,0.0,0.0,0.0,ikromzzzzzt,Transsemarang
441,Fri May 03 15:16:24 +0000 2024,30.0,stasiun tawang banyumanik naiknya koridor thanks before,1.7864145145793702e+18,in,,0.0,0.0,0.0,terasipedas,Transsemarang
442,Fri May 03 14:20:43 +0000 2024,0.0,okehgg,1.7864004998536033e+18,in,,0.0,1.0,0.0,_dika7,Transsemarang
443,Fri May 03 13:58:02 +0000 2024,67.0,halo admin tgl april brt feeder beroprasional jam malam,1.7863947932136205e+18,in,Di hatimu,0.0,2.0,5.0,ikromzzzzzt,Transsemarang
444,Fri May 03 10:44:44 +0000 2024,0.0,tanggal april trans jateng beroperasi normal,1.7863461455912673e+18,in,,0.0,1.0,0.0,sepgudayz,Transsemarang
446,Fri May 03 08:20:28 +0000 2024,0.0,haloo tau stasiun poncol undip,1.786309839293207e+18,in,,0.0,1.0,0.0,sepgudayz,Transsemarang
448,Fri May 03 05:41:01 +0000 2024,0.0,balaikota kak rutenya gimana kak,1.7862697149788984e+18,in,,0.0,1.0,0.0,yexoliny,Transsemarang
449,Thu May 02 13:15:59 +0000 2024,0.0,prpp han udah dapet finally swmpet insiden mogok wkwkwk,1.7860218211980454e+18,in,Jateng,0.0,0.0,0.0,congyangjosh,Transsemarang
450,Thu May 02 11:17:08 +0000 2024,0.0,koridor undip unnes bs jejer gini udh nunggu hmpir menit jd blm armada samsek,1.7859919119265874e+18,in,jakarta,0.0,0.0,0.0,ajinovianto,Transsemarang
452,Thu May 02 10:45:29 +0000 2024,0.0,info rute kota simpang,1.7859839473963377e+18,in,"Semarang, Jawa Tengah",0.0,1.0,0.0,Laksanabcdefg,Transsemarang
454,Thu May 02 10:27:46 +0000 2024,0.0,halo rute undip pleburan stasiun tawang gimana armada pagi malamnya jam terima kasih,1.7859794874670044e+18,in,"Semarang, Jawa Tengah",0.0,1.0,0.0,Laksanabcdefg,Transsemarang
455,Thu May 02 06:13:17 +0000 2024,0.0,suka layanan malam reguler pas adminnya responsif dikritik ditanyain,1.7859154431964493e+18,in,semarang,0.0,0.0,0.0,ariomalv,Transsemarang
457,Thu May 02 05:41:30 +0000 2024,2.0,terima kasih,1.785907447091397e+18,in,Semarang,0.0,1.0,0.0,Dishubkotasmg,Transsemarang
460,Thu May 02 02:23:31 +0000 2024,0.0,selamat pagi izin tanyaa tanggal merah feeder beroperasi,1.7858576240908413e+18,in,"Kota Semarang, Jawa Tengah",0.0,1.0,0.0,sapambakita,Transsemarang
461,Thu May 02 01:51:27 +0000 2024,1.0,nya halte pintu st tawang,1.7858495543757704e+18,in,"Jawa Tengah, Indonesia",0.0,2.0,0.0,yourfavshawl,Transsemarang
463,Thu May 02 01:30:53 +0000 2024,0.0,kasih bonus mas aldo ganteng wkwkkwkw,1.7858443774257444e+18,in,,0.0,0.0,0.0,forprompt,Transsemarang
465,Thu May 02 00:51:48 +0000 2024,0.0,selamat malam besok pagi brt arah terboyo beroperasi terboyo rob mohon info terima kasih,1.78583454304555e+18,in,,0.0,0.0,0.0,Lhiyayaaa,Transsemarang
466,Thu May 02 00:05:53 +0000 2024,0.0,halte polines kariyadi naiknya bus transitnya terimakasih,1.7858229862113733e+18,in,,0.0,1.0,0.0,forprompt,Transsemarang
470,Wed May 01 13:32:36 +0000 2024,0.0,wa adminnya beb fast respons disana problem trus lapor kesitu langsung ditanggapi,1.7856636142650166e+18,in,,0.0,1.0,0.0,Lhiyayaaa,Transsemarang
471,Wed May 01 13:29:58 +0000 2024,0.0,sip cakep mangkang muter simpang biar ndak numpuk balkot,1.785662950688375e+18,in,,0.0,1.0,0.0,Lhiyayaaa,Transsemarang
472,Wed May 01 13:28:46 +0000 2024,0.0,menikmati landmark wilayah tembalang batas banyumanik muladi dome by vibes nya nunggu halte trans semarang cakep oya usul perubahan nama pemberhentian bni undip muladi,1.785662651252855e+18,in,,0.0,0.0,0.0,Lhiyayaaa,Transsemarang
473,Wed May 01 11:22:53 +0000 2024,0.0,utama pergantian armada koridor sih kak bus sampe skrg blm peremajaan spt koridor,1.785630971968258e+18,in,,0.0,1.0,0.0,forprompt,Transsemarang
479,Wed May 01 10:40:20 +0000 2024,0.0,mangkang lambat numpuk,1.7856202612006548e+18,in,,0.0,2.0,0.0,Lhiyayaaa,Transsemarang
480,Wed May 01 10:07:25 +0000 2024,0.0,kemaren berdiri imambonjol penggaron udah bener kemaren putar balaikota memecah penumpukan penumpang keramaian dibalikin mangkang kemacetannya parah lampunya penggaron,1.78561198088958e+18,in,Heaven,0.0,0.0,0.0,Arsonist_Hope,Transsemarang
482,Wed May 01 06:43:22 +0000 2024,0.0,penuh banget mohon dipikirkan ulang jam sore muter balaikota kasihan penumpang imam bonjol penggaron berdiri ngga turun,1.785560629652472e+18,in,,0.0,1.0,0.0,Imnotchns,Transsemarang
484,Wed May 01 03:04:44 +0000 2024,0.0,mohon layanan malam ditambah rutenya penggaron simpang malam malam cari gojek arah penggaron susah banget satunya pilihan harapan trans semarang koridor layanan malam psnggaron,1.7855056090954918e+18,in,infp gang,0.0,1.0,0.0,__hazelnia,Transsemarang
488,Tue Apr 30 09:05:45 +0000 2024,0.0,karang ayu turun karang ayu halte karang ayu gabisa,1.785234070190056e+18,in,she/her 20+,0.0,1.0,0.0,tatitingnio,Transsemarang
493,Mon Apr 29 12:35:10 +0000 2024,0.0,admin undip spbu kalibanteng koridor,1.7849243845763318e+18,in,,0.0,3.0,0.0,ohyejuu,Transsemarang
495,Mon Apr 29 07:42:46 +0000 2024,0.0,permisi admin info rute bandara terminal bawen terimakasii,1.784850799501431e+18,in,she/her 20+,0.0,1.0,0.0,tatitingnio,Transsemarang
498,Mon Apr 29 05:06:55 +0000 2024,0.0,stasiun semarang tawang terminal penggaron rutenya jadwal pagi jam tolong makasih,1.784811580305404e+18,in,she/her 20+,0.0,1.0,0.0,tatitingnio,Transsemarang
500,Mon Apr 29 04:41:40 +0000 2024,0.0,km anak smansa dek,1.7848052242613005e+18,in,she/her 20+,0.0,2.0,0.0,tatitingnio,Transsemarang
501,Mon Apr 29 04:26:06 +0000 2024,0.0,halo halte peterongan superindo ngesrep tembalang rutenya gimana makasiiih,1.7848013075699267e+18,in,,0.0,0.0,0.0,kwee_anton48597,Transsemarang
502,Sun Apr 28 21:03:54 +0000 2024,0.0,kak,1.7846900227065285e+18,in,60cm dari layar,0.0,0.0,0.0,pinah,Transsemarang
503,Sun Apr 28 09:49:08 +0000 2024,0.0,nih bingung tweet pertanyaanmu tag gercep,1.7845202162377567e+18,in,Miðgarðr,0.0,1.0,0.0,franxeinstein,Transsemarang
504,Sun Apr 28 05:33:39 +0000 2024,0.0,minn turun koridor transit a bayar,1.784455918924755e+18,in,she/her 20+,0.0,0.0,0.0,tatitingnio,Transsemarang
505,Sun Apr 28 05:30:27 +0000 2024,0.0,siaapp terima kasih kak admin,1.784455115409351e+18,in,"Bogor, Indonesia",0.0,0.0,0.0,triobulu,Transsemarang
506,Sun Apr 28 05:16:19 +0000 2024,0.0,transportasi dibiayai pajak terbantu terbatas armadanya,1.784451557804962e+18,in,"DKI Jakarta, Indonesia",0.0,0.0,0.0,grandul_triozet,Transsemarang
511,Sun Apr 28 05:06:47 +0000 2024,0.0,mohon dibantu kendalanya kak,1.784449157866177e+18,in,"Bogor, Indonesia",0.0,1.0,0.0,triobulu,Transsemarang
512,Sun Apr 28 04:56:16 +0000 2024,0.0,jalur nya biru berhenti disitu ka,1.7844465134623416e+18,in,Semarang,0.0,0.0,0.0,_riskyk,Transsemarang
513,Sun Apr 28 03:22:18 +0000 2024,0.0,bingung jalur biru busnya berhenti disitu rute merah transit halte polines pindah jalur warna biru,1.7844228634597745e+18,in,she/her 20+,0.0,1.0,0.0,tatitingnio,Transsemarang
514,Sun Apr 28 02:50:29 +0000 2024,0.0,kaa,1.7844148593394565e+18,in,,0.0,1.0,0.0,rrindumpie,Transsemarang
516,Sat Apr 27 13:39:55 +0000 2024,0.0,bantuin,1.7842159045549793e+18,in,Semarang,0.0,1.0,0.0,_riskyk,Transsemarang
519,Sat Apr 27 04:52:44 +0000 2024,0.0,terima kasih perhatiannya bertemu trans semarang cumi darat,1.7840832335269647e+18,in,,0.0,1.0,0.0,yexoliny,Transsemarang
520,Sat Apr 27 04:42:17 +0000 2024,0.0,ok makasih kak,1.7840806067265907e+18,in,,0.0,1.0,0.0,iam_ucop,Transsemarang
524,Fri Apr 26 15:59:27 +0000 2024,0.0,feeder masuk pucanggading soale td tulisanny test drive semoga iya,1.7838886301148122e+18,in,,0.0,1.0,0.0,lovelyjaeeemin,Transsemarang
525,Fri Apr 26 13:00:12 +0000 2024,0.0,halo info rute undip simpang,1.783843520438256e+18,in,,0.0,1.0,0.0,pertiwiHW,Transsemarang
526,Fri Apr 26 11:56:13 +0000 2024,0.0,feeder br operasi pagi jam,1.783827418916262e+18,in,she/they,0.0,1.0,0.0,noedustollens,Transsemarang
528,Fri Apr 26 09:16:29 +0000 2024,0.0,kak terimakasih banyakk,1.783787220731908e+18,in,semarang,0.0,0.0,0.0,ariomalv,Transsemarang
529,Fri Apr 26 05:32:47 +0000 2024,0.0,rute brt undip javamall gimana,1.7837309240328727e+18,in,ingin jadi cewe anime,0.0,0.0,0.0,vitanobaka,Transsemarang
531,Fri Apr 26 04:51:16 +0000 2024,0.0,halo rute stasiun tawang terminal terboyo jam operasional malam jam,1.783720477053391e+18,in,ingin jadi cewe anime,0.0,2.0,0.0,vitanobaka,Transsemarang
534,Fri Apr 26 03:54:40 +0000 2024,0.0,kek cumi²,1.7837062336122516e+18,in,,0.0,1.0,0.0,ceeries11427,Transsemarang
535,Fri Apr 26 03:50:54 +0000 2024,0.0,bis berdekatan datengnya mangkang macetnya buanyak imam bonjol,1.7837052856785677e+18,in,,0.0,1.0,0.0,ceeries11427,Transsemarang
537,Fri Apr 26 02:37:47 +0000 2024,0.0,bis dateng berdekatan,1.7836868855436905e+18,in,"DKI Jakarta, Indonesia",0.0,1.0,0.0,grandul_triozet,Transsemarang
539,Fri Apr 26 01:07:40 +0000 2024,0.0,peremajaan lintas mangkang kacau gitu bro terbukti kemaren pas puter balkot ngga penumpukan penumpang jam jam sibuk salah faktor terpenting menghindari penumpukan,1.7836642086112466e+18,in,"DKI Jakarta, Indonesia",0.0,1.0,0.0,grandul_triozet,Transsemarang
542,Thu Apr 25 00:46:35 +0000 2024,0.0,ayo balkot permanen koridor a penggaron balkot koridor mangkang balkot mohon dukungannya salah alasannya arah mangkang ramai macet jalan jelek beda arah penggaron lancar,1.7832965116082875e+18,in,,0.0,1.0,0.0,3otte0k3,Transsemarang
544,Wed Apr 24 08:30:25 +0000 2024,0.0,maksimal jam operasionalnya jam kak,1.7830508536179182e+18,in,,0.0,0.0,0.0,Hatersikramh,Transsemarang
548,Wed Apr 24 06:23:56 +0000 2024,0.0,hi klo timoho area sumurboto stationary tu rutenya gmna,1.7830190209351805e+18,in,my dream,0.0,1.0,0.0,skayyyil,Transsemarang
550,Wed Apr 24 05:06:28 +0000 2024,0.0,jam malem tlong sampe jam,1.7829995258227715e+18,in,,0.0,1.0,0.0,iyuuuuuuung,Transsemarang
552,Wed Apr 24 04:04:42 +0000 2024,0.0,coba kantor jam segini full klo balkot ngga jarak bis mangkang berjauhan terminalnya bis mohon pengertian jarak mangkang macet numpuk,1.782983983678247e+18,in,Indonesia,0.0,1.0,0.0,lintanklintunk,Transsemarang
553,Wed Apr 24 04:04:34 +0000 2024,0.0,tolong jelasin rute ciputra mall paragon,1.7829839480518085e+18,in,Indonesia,0.0,1.0,0.0,lintanklintunk,Transsemarang
555,Wed Apr 24 03:12:14 +0000 2024,0.0,klo jam pulang kantor memutar balkot kemruyuk kaya gini suwun,1.782970779602391e+18,in,,0.0,1.0,0.0,cherriechiffon,Transsemarang
557,Wed Apr 24 01:21:14 +0000 2024,0.0,diinfokan kak kejadiannya,1.7829428438768686e+18,in,,0.0,1.0,0.0,iyuuuuuuung,Transsemarang
558,Wed Apr 24 01:02:36 +0000 2024,0.0,tolong dipertimbangkan brt koridor balkot penuh bisnya klo mangkang super lelet halte imam bonjol numpuk buanyak,1.782938155261559e+18,in,semarang,0.0,0.0,0.0,ariomalv,Transsemarang
559,Wed Apr 24 00:57:04 +0000 2024,0.0,mohon dievaluasi mimin,1.782936764577145e+18,in,semarang,0.0,1.0,0.0,ariomalv,Transsemarang
560,Wed Apr 24 00:55:37 +0000 2024,0.0,,1.782936400113054e+18,in,semarang,0.0,1.0,0.0,ariomalv,Transsemarang
561,Wed Apr 24 00:51:34 +0000 2024,0.0,rute ngaliyan tentrem mall gimana turunnya halte simpang kah,1.782935381266383e+18,in,Semarang City - ID,0.0,2.0,0.0,FarhanSyafiqF,Transsemarang
562,Wed Apr 24 00:48:34 +0000 2024,3.0,brt dokumentasi brt nomor lambung cc,1.7829346252765432e+18,in,Semarang City - ID,0.0,0.0,2.0,FarhanSyafiqF,Transsemarang
563,Tue Apr 23 09:08:03 +0000 2024,0.0,pagi kak unnes undip koridor transit,1.7826979352282445e+18,in,semarang,0.0,0.0,0.0,ariomalv,Transsemarang
564,Tue Apr 23 09:06:26 +0000 2024,0.0,permisi kak rute stasiun tawang undip brt gimana,1.7826975291190438e+18,in,semarang,0.0,1.0,0.0,ariomalv,Transsemarang
